hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,1,168.72,171.88
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,2,169.19,171.98
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,3,171.57,172.49
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,4,174.86,173.53
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,5,176.55,173.04
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,6,178.85,173.66
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,7,179.99,174.84
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,8,179.85,175.61
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,9,178.88,175.84
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,10,178.31,177.02
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,11,177.20,176.51
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,12,176.87,178.38
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,1,174.25,177.46
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,2,176.74,179.46
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,3,179.00,179.55
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,4,181.63,180.00
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,5,184.82,181.19
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,6,187.66,182.25
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,7,187.03,181.87
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,8,185.43,181.25
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,9,186.08,183.11
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,10,185.23,183.90
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,11,185.37,184.89
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,12,183.93,185.49
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,1,183.04,186.27
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,2,183.15,185.57
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,3,187.13,187.37
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,4,189.76,187.87
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,5,192.66,188.93
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,6,195.65,190.16
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,7,195.97,190.84
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,8,196.58,192.43
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,9,195.81,192.87
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,10,195.35,193.94
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,11,194.84,194.46
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,12,194.46,196.07
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,1,192.71,195.89
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,2,195.17,197.27
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,3,199.03,199.00
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,4,201.28,199.15
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,5,203.96,200.10
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,6,205.75,200.21
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,7,206.81,201.73
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,8,206.98,202.84
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,9,206.36,203.36
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,10,206.13,204.50
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,11,205.91,205.60
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,12,205.81,207.52
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,1,206.00,209.15
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,2,208.45,210.23
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,3,210.86,210.63
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,4,214.02,211.70
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,5,216.36,212.37
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,6,219.04,213.41
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,7,219.10,213.99
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,8,219.27,215.13
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,9,219.16,216.01
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,10,219.36,217.53
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,11,217.63,217.36
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,12,216.67,218.47
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,1,216.45,219.50
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,2,219.46,220.96
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,3,221.81,221.44
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,4,225.25,222.75
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,5,228.02,223.97
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,6,230.05,224.37
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,7,230.71,225.52
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,8,230.78,226.58
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,9,231.02,227.70
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,10,229.99,227.94
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,11,230.85,230.57
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,12,229.14,231.04
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,1,229.32,232.34
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,2,233.26,234.57
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,3,236.44,236.03
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,4,238.80,236.17
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,5,240.05,235.89
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,6,243.72,237.83
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,7,246.85,241.41
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,8,249.38,245.01
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,9,252.43,248.77
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,10,254.47,252.18
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,11,255.38,255.04
